ID,e_BP,ra_pmdec_corr,e_RP,pmRA,e_G,e_Y,DEJ2000,Y,RAJ2000,g_sdss,parallax_pmdec_corr,i_sdss,e_r_sdss,e_Ks,H,pmra_pmdec_corr,e_RAJ2000,e_pmDec,parallax_pmra_corr,e_i_sdss,z_sdss,e_z_sdss,dec_parallax_corr,parallax,Ks,e_g_sdss,u_sdss,e_H,dec_pmdec_corr,e_u_sdss,e_DEJ2000,pmDec,e_J,parallax_error,dec_pmra_corr,e_pmRA,ra_parallax_corr,RP,G,ra_pmra_corr,r_sdss,J,BP,probability
1578476,99,,99,3.49897251868248,99,0.0500000007450581,-16.4232045685542,12.1389999389648,289.117405749088,13.3579998016357,,99,0.0500000007450581,0.0540000014007092,10.5299997329712,,1.28884778405336e-06,4.08248901367188,,99,12.2049999237061,0.0500000007450581,,,10.4440002441406,0.0500000007450581,15.4420003890991,0.0559016987681389,,0.1,1.28884778405336e-06,-25.7114075469971,0.0549999997019768,,,4.08248996734619,,99,99,,12.5600004196167,11.03600025177,99,0.983318970800047
1669014,0.0500168986618519,-0.200900003314018,0.0500360876321793,0.542,0.0500025004148483,0.0610000006854534,-16.609681508,11.3100004196167,289.413804533,12.0190000534058,0.198400005698204,10.4040002822876,0.0750000029802322,0.0540000014007092,8.77400016784668,0.251599997282028,1.18229997158051,0.0689999982714653,-0.414299994707108,0.05,11.0139999389648,0.05,-0.462599992752075,3.3311,8.67500019073486,0.284999996423721,13.2690000534058,0.0686221495270729,-0.290800005197525,0.1,1.06930005550385,-25.457,0.061999998986721,0.0509000010788441,0.0472000017762184,0.0759999975562096,-0.127000004053116,9.59549999237061,10.0836000442505,-0.11150000244379,12.1590003967285,9.00300025939941,10.4420003890991,0.717788348437849
1680840,0.0501154661178589,-0.345499992370605,0.0500168986618519,-1.603,0.0500099994242191,0.05,-16.0014042725,13.1569995880127,289.155504183,14.8129997253418,0.10639999806881,13.5150003433228,0.05,0.05,11.4479999542236,0.259999990463257,5.57320022583008,0.314000010490417,-0.272700011730194,0.05,13.3319997787476,0.05,-0.344799995422363,4.0067,11.3100004196167,0.05,17.2250003814697,0.0559016987681389,-0.31810000538826,0.1,4.8713002204895,-27.884,0.0549999997019768,0.215299993753433,-0.212899997830391,0.358999997377396,-0.0579000003635883,13.0852003097534,13.8936004638672,-0.178700000047684,13.9490003585815,12.0150003433228,14.5799999237061,0.994499804472752
1687980,0.0500323884189129,-0.259600013494492,0.050019595772028,-0.721,0.0500025004148483,0.05,-16.3095608594,13.0690002441406,288.668728622,14.2980003356934,0.0746999979019165,13.3380002975464,0.05,0.0549999997019768,11.5659999847412,0.0808999985456467,0.790899991989136,0.0430000014603138,-0.227300003170967,0.0500000007450581,13.2130002975464,0.05,-0.322200000286102,3.1572,11.4230003356934,0.05,16.2140007019043,0.0568242892622948,-0.209099993109703,0.1,0.668900012969971,-26.078,0.0549999997019768,0.0304000005125999,-0.147799998521805,0.0509999990463257,-0.17849999666214,12.8480997085571,13.5201997756958,-0.0970999971032143,13.4910001754761,12.0010004043579,14.0555000305176,0.999075965879067
1720232,0.0622012875974178,-0.449999988079071,0.0503126233816147,-0.406,0.0500255934894085,0.05,-17.0296674796,15.6639995574951,287.707551965,19.1569995880127,-0.214900001883507,16.5729999542236,0.05,0.05,13.6619997024536,0.0166999995708466,3.77559995651245,0.194000005722046,0.115000002086163,0.05,15.9530000686646,0.0509999990463257,-0.363000005483627,2.5291,13.451000213623,0.0520000010728836,99,0.0666033029556274,-0.276399999856949,99,3.01029992103577,-26.444,0.05,0.120099999010563,-0.431300014257431,0.243000000715256,0.183300003409386,15.9822998046875,17.1744995117188,-0.224600002169609,17.8040008544922,14.3039999008179,18.6476001739502,0.945039428301203
1723341,0.0500575676560402,-0.297399997711182,0.0500224940478802,-0.655,0.0500015988945961,0.0500000007450581,-17.0294971935,13.1160001754761,288.22001173,14.2980003356934,0.0566000007092953,99,0.0540000014007092,0.0549999997019768,11.6020002365112,0.252400010824203,0.722000002861023,0.0410000011324883,-0.286700010299683,99,13.2170000076294,0.0500000007450581,-0.151999995112419,3.2894,11.4980001449585,0.0500000007450581,16.4090003967285,0.055461697280407,-0.426999986171722,0.1,0.634500026702881,-26.456,0.0549999997019768,0.0255999993532896,-0.229800000786781,0.0469999983906746,-0.118199996650219,12.8984003067017,13.575400352478,-0.33390000462532,13.5539999008179,12.0670003890991,14.1211004257202,0.99874970105972
1730580,0.0500528737902641,-0.116599999368191,0.0500120967626572,-0.608,0.05000089854002,0.05,-14.9822918573,12.3800001144409,288.39705717,13.3020000457764,-0.526199996471405,12.5159997940063,0.0500000007450581,0.05,11.0740003585815,-0.586600005626678,2.25020003318787,0.101999998092651,0.462999999523163,0.0500000007450581,12.4849996566772,0.0500000007450581,-0.437099993228912,3.3135,11.1470003128052,0.0500000007450581,14.8680000305176,0.055461697280407,0.02280000038445,0.104000002145767,1.58920001983643,-27.902,0.0549999997019768,0.0644000023603439,-0.396200001239777,0.144999995827675,-0.147300004959106,12.1068000793457,12.704400062561,-0.259999990463257,12.7399997711182,11.4040002822876,13.1567001342773,0.997587916590793
1730677,0.0506359562277794,-0.355199992656708,0.0503468960523605,-1.108,0.0500323884189129,0.05,-14.9875827559,13.7150001525879,288.761594532,15.3839998245239,0.167099997401237,14.0729999542236,0.05,0.05,11.9739999771118,0.0843999981880188,1.02380001544952,0.0570000000298023,-0.275099992752075,0.05,13.9409999847412,0.05,-0.0247000008821487,2.9262,11.8470001220703,0.05,17.6019992828369,0.0542309880256653,-0.161699995398521,0.144999995827675,0.881200015544891,-24.11,0.05,0.0351000018417835,-0.308899998664856,0.0659999996423721,-0.18520000576973,13.641300201416,14.4330997467041,0.013399999588728,14.5069999694824,12.5629997253418,15.1231002807617,0.834137365337096
1731822,99,,99,-34.4851797983646,99,0.05,-15.2944848540294,13.2299995422363,289.15714197375,14.7510004043579,,13.5590000152588,0.0500000007450581,0.0560000017285347,11.5340003967285,,1.10850315593325e-08,19.521110534668,,0.0500000007450581,13.3870000839233,0.0500000007450581,,,11.3540000915527,0.0500000007450581,17.246000289917,0.0563560128211975,,0.125,1.10850315593325e-08,-20.7188938903809,0.0549999997019768,,,19.521110534668,,99,99,,13.9300003051758,12.08899974823,99,0.950197581419941
1732337,0.0500143989920616,-0.319999992847443,0.0500143989920616,-0.482,0.0500015988945961,0.05,-15.3760271445,12.6020002365112,288.577309916,13.5150003433228,0.0675999969244003,12.8599996566772,0.0500000007450581,0.05,11.2829999923706,0.222900003194809,0.885599970817566,0.0520000010728836,-0.231700003147125,0.0500000007450581,12.7080001831055,0.0500000007450581,-0.410800009965897,3.0296,11.2609996795654,0.05,14.9119997024536,0.0542309880256653,-0.328900009393692,0.1,0.798900008201599,-25.327,0.05,0.0348999984562397,-0.179199993610382,0.0570000000298023,-0.0732999965548515,12.3447999954224,12.9308004379272,-0.19310000538826,13.0979995727539,11.8120002746582,13.3731002807617,0.999344690309989
